
State,District,Area,Pincode,,,,
Tamilnadu,Dharmapuri,Kuppur,,636704,,,,,
Tamilnadu,Dharmapuri,Kurubarahalli,,635302,,,,,
Tamilnadu,Dharmapuri,Lakshmapuram,,636905,,,,,
Tamilnadu,Dharmapuri,Laligam,,636804,,,,,
Tamilnadu,Dharmapuri,M.Maravadi,,636805,,,,,
Tamilnadu,Dharmapuri,Mademangalam,,636804,,,,,
Tamilnadu,Dharmapuri,Mahendramangalam,,636805,,,,,
Tamilnadu,Dharmapuri,Makkanur,,636803,,,,,
Tamilnadu,Dharmapuri,Mallikuttai,,635205,,,,,
Tamilnadu,Dharmapuri,Mallupatti,,636805,,,,,
Tamilnadu,Dharmapuri,Mampatti,,636902,,,,,
Tamilnadu,Dharmapuri,Manchinayakkanahalli,,636813,,,,,
Tamilnadu,Dharmapuri,Mangarai,,636813,,,,,
Tamilnadu,Dharmapuri,Maniyadahalli,,636807,,,,,
Tamilnadu,Dharmapuri,Maniyambadi,,635303,,,,,
Tamilnadu,Dharmapuri,Manjarahalli,,636810,,,,,
Tamilnadu,Dharmapuri,Marandahalli,,636806,,,,,
Tamilnadu,Dharmapuri,Marandahalli,Bazaar,,636806,,,,
Tamilnadu,Dharmapuri,Maravadi,,635205,,,,,
Tamilnadu,Dharmapuri,Maruthipatti,,635305,,,,,
Tamilnadu,Dharmapuri,Mathikonpalayam,,636701,,,,,
Tamilnadu,Dharmapuri,Matlamapatti,,635205,,,,,
Tamilnadu,Dharmapuri,Menisi,,636904,,,,,
Tamilnadu,Dharmapuri,Mittadinnahalli,,636804,,,,,
Tamilnadu,Dharmapuri,Mittanoolahalli,,636704,,,,,
Tamilnadu,Dharmapuri,Mobiripatti,,636902,,,,,
Tamilnadu,Dharmapuri,Modur,,635205,,,,,
Tamilnadu,Dharmapuri,Molayanur,,636904,,,,,
Tamilnadu,Dharmapuri,Moolakadu,,636352,,,,,
Tamilnadu,Dharmapuri,Morappur,,635305,,,,,
Tamilnadu,Dharmapuri,Mottankurichi,,635302,,,,,
Tamilnadu,Dharmapuri,Mukkanahalli,,635202,,,,,
Tamilnadu,Dharmapuri,Mullikadu,,636905,,,,,
Tamilnadu,Dharmapuri,Murukkampatti,,635202,,,,,
Tamilnadu,Dharmapuri,Nagamarai,,636810,,,,,
Tamilnadu,Dharmapuri,Nagarkudal,,636803,,,,,
Tamilnadu,Dharmapuri,Nallampalli,,636807,,,,,
Tamilnadu,Dharmapuri,Nallasenahalli,,636804,,,,,
Tamilnadu,Dharmapuri,Nammanadahalli,,636812,,,,,
Tamilnadu,Dharmapuri,Naripalli,,636906,,,,,
Tamilnadu,Dharmapuri,Narthampatti,,636804,,,,,
Tamilnadu,Dharmapuri,Navalai,,635305,,,,,
Tamilnadu,Dharmapuri,Nettadahalli,,636803,,,,,
Tamilnadu,Dharmapuri,Nochikuttai,,636903,,,,,
Tamilnadu,Dharmapuri,Noolahalli,,636813,,,,,
Tamilnadu,Dharmapuri,Obilinaickenahalli,,635303,,,,,
Tamilnadu,Dharmapuri,Odasahalli,,635303,,,,,
Tamilnadu,Dharmapuri,Onnappagoundanahalli,,636809,,,,,
Tamilnadu,Dharmapuri,P.Agraharam,,636809,,,,,
Tamilnadu,Dharmapuri,P.Chettihalli,,636808,,,,,
Tamilnadu,Dharmapuri,Padi,,636809,,,,,
Tamilnadu,Dharmapuri,Pagalahalli,,636807,,,,,
Tamilnadu,Dharmapuri,Palacode,,636808,,,,,
Tamilnadu,Dharmapuri,Palavadi,,636809,,,,,
Tamilnadu,Dharmapuri,Palayam,,636807,,,,,
Tamilnadu,Dharmapuri,Panjapalli,,636812,,,,,
Tamilnadu,Dharmapuri,Pappambadi,,636905,,,,,
Tamilnadu,Dharmapuri,Pappinaickenpatti,,636808,,,,,
Tamilnadu,Dharmapuri,Pappireddipatti,,636905,,,,,
Tamilnadu,Dharmapuri,Parayapatti,,635305,,,,,
Tamilnadu,Dharmapuri,Parayapattipudur,,636903,,,,,
Tamilnadu,Dharmapuri,Pattukonampatti,,636905,,,,,
Tamilnadu,Dharmapuri,Paupparapatti,,636809,,,,,
Tamilnadu,Dharmapuri,Pennagaram,,636810,,,,,
Tamilnadu,Dharmapuri,Pereripudur,,636903,,,,,
Tamilnadu,Dharmapuri,Periyanahalli,,635205,,,,,
Tamilnadu,Dharmapuri,Periyapatti,,636906,,,,,
Tamilnadu,Dharmapuri,Perumbalai,,636811,,,,,
Tamilnadu,Dharmapuri,Petatampatti,,636903,,,,,
Tamilnadu,Dharmapuri,Pikkili,,636809,,,,,
Tamilnadu,Dharmapuri,Pilparuthi,,635301,,,,,
Tamilnadu,Dharmapuri,Poduthampatti,,636808,,,,,
Tamilnadu,Dharmapuri,Polayampalli,,635305,,,,,
Tamilnadu,Dharmapuri,Poyyapatti,,636906,,,,,
Tamilnadu,Dharmapuri,Pudupatti,,636905,,,,,
Tamilnadu,Dharmapuri,Pulidikarai,,635202,,,,,
Tamilnadu,Dharmapuri,Pulikarai,,636808,,,,,
Tamilnadu,Dharmapuri,Pungunatham,,636803,,,,,
Tamilnadu,Dharmapuri,Rajagollahalli,,636813,,,,,
Tamilnadu,Dharmapuri,Ramagondahalli,,636810,,,,,
Tamilnadu,Dharmapuri,Ramenahalli,,635302,,,,,
Tamilnadu,Dharmapuri,Ranimookanur,,635303,,,,,
Tamilnadu,Dharmapuri,Regadahalli,,635301,,,,,
Tamilnadu,Dharmapuri,Samanur,,636806,,,,,
Tamilnadu,Dharmapuri,Samichettipatti,,636807,,,,,
Tamilnadu,Dharmapuri,Sandapatti,,635305,,,,,
Tamilnadu,Dharmapuri,Sathiyanathapuram,,636813,,,,,
Tamilnadu,Dharmapuri,Seeriyanahalli,,636808,,,,,
Tamilnadu,Dharmapuri,Selliampatti,,636809,,,,,
Tamilnadu,Dharmapuri,Senganur,,636810,,,,,
Tamilnadu,Dharmapuri,Settikarai,,636704,,,,,
Tamilnadu,Dharmapuri,Sikkalur,,636906,,,,,
Tamilnadu,Dharmapuri,Sillarahalli,,635303,,,,,
Tamilnadu,Dharmapuri,Sitrapatti,,635305,,,,,
Tamilnadu,Dharmapuri,Sitteri,,636903,,,,,
Tamilnadu,Dharmapuri,Sittilingi,,636906,,,,,
Tamilnadu,Dharmapuri,Sogathur,,636809,Tamilnadu,Dharmapuri,Solaikottai,,636704
Tamilnadu,Dharmapuri,Somenahalli,,636803,,,,,
Tamilnadu,Dharmapuri,Sunchalnatham,,636810,,,,,
Tamilnadu,Dharmapuri,Sunnampatti,,636808,,,,,
Tamilnadu,Dharmapuri,T.Ganigarahalli,,636352,,,,,
Tamilnadu,Dharmapuri,Tenkaraikottai,,636904,,,,,
Tamilnadu,Dharmapuri,Thalanatham,,635302,,,,,
Tamilnadu,Dharmapuri,Thathampatti,,635201,,,,,
Tamilnadu,Dharmapuri,Thippampatti,,635202,,,,,
Tamilnadu,Dharmapuri,Thippireddihalli,,635301,,,,,
Tamilnadu,Dharmapuri,Thirumalvadi,,636808,,,,,
Tamilnadu,Dharmapuri,Thokkampatti,,636705,,,,,
Tamilnadu,Dharmapuri,Thoppur,,636352,,,,,
Tamilnadu,Dharmapuri,Thumbalammaepettai,,636906,,,,,
Tamilnadu,Dharmapuri,Thumjepalli,,636812,,,,,
Tamilnadu,Dharmapuri,Thurinjipatti,,635301,,,,,
Tamilnadu,Dharmapuri,Tirtamalai,,636906,,,,,
Tamilnadu,Dharmapuri,Ungaranahalli,,636704,,,,,
Tamilnadu,Dharmapuri,Vagurappampatti,,635202,,,,,
Tamilnadu,Dharmapuri,Vaguthupatti,,635302,,,,,
Tamilnadu,Dharmapuri,Vattuvanahalli,,636810,,,,,
Tamilnadu,Dharmapuri,Vedakattumaduvu,,636906,,,,,
Tamilnadu,Dharmapuri,Vedarampatti,,635202,,,,,
Tamilnadu,Dharmapuri,Veerappanaickenpatti,,636906,,,,,
Tamilnadu,Dharmapuri,Velanur,,636906,,,,,
Tamilnadu,Dharmapuri,Vellalapatti,,635202,,,,,
Tamilnadu,Dharmapuri,Venkatadrihalli,,635303,,,,,
Tamilnadu,Dharmapuri,Venkatasamudram,,636905,,,,,
Tamilnadu,Dharmapuri,Venkatenahalli,,636704,,,,,
Tamilnadu,Dharmapuri,Vennampatti,,636705,,,,,
Tamilnadu,Dharmapuri,Veppalahalli,,636805,,,,,
Tamilnadu,Dharmapuri,Veppampatti,,636903,,,,,
Tamilnadu,Dharmapuri,Veppilaimuthampatti,,635301,,,,,
Tamilnadu,Dharmapuri,Yelangalpatti,,636808,,,,,
Tamilnadu,Thiruvannamalai,Adaiyur,606604,,,,,,
Tamilnadu,Thiruvannamalai,Adamangalam,606901,,,,,,
Tamilnadu,Thiruvannamalai,Adiyanur,604403,,,,,,
Tamilnadu,Thiruvannamalai,Akkur,631701,,,,,,
Tamilnadu,Thiruvannamalai,Amudur,604405,,,,,,
Tamilnadu,Thiruvannamalai,Anaputhur,604401,,,,,,
Tamilnadu,Thiruvannamalai,Arasur,604408,,,,,,
Tamilnadu,Thiruvannamalai,Arayalam,632326,,,,,,
Tamilnadu,Thiruvannamalai,Arni,632301,,,,,,
Tamilnadu,Thiruvannamalai,Athipadi,606708,,,,,,
Tamilnadu,Thiruvannamalai,Athurai,606902,,,,,,
Tamilnadu,Thiruvannamalai,Avur,606755,,,,,,
State,District,Area,Pincode,,,,,,
Tamilnadu,Cuddalore,A.Kuravankuppam,,607802,,,,,
Tamilnadu,Cuddalore,Adari,,606304,,,,,
Tamilnadu,Cuddalore,Adinarayananpuram,,608801,,,,,
Tamilnadu,Cuddalore,Adur,Agaram,,607302,,,,
Tamilnadu,Cuddalore,Agara,Alambadi,,608702,,,,
Tamilnadu,Cuddalore,Agaram,,608502,,,,,
Tamilnadu,Cuddalore,Akkadavalli,,607205,,,,,
Tamilnadu,Cuddalore,Akkanur,,606106,,,,,
Tamilnadu,Cuddalore,Akkarai,Gori,,607003,,,,
Tamilnadu,Cuddalore,Alagaperumalkuppam,,607101,,,,,
Tamilnadu,Cuddalore,Alaginatham,,607109,,,,,
Tamilnadu,Cuddalore,Alambadi,,606108,,,,,
Tamilnadu,Cuddalore,Alapakkam,,608801,,,,,
Tamilnadu,Cuddalore,Alathur,,606303,,,,,
Tamilnadu,Cuddalore,Alkondanatham,,608305,,,,,
Tamilnadu,Cuddalore,Ambalavananpettai,,607301,,,,,
Tamilnadu,Cuddalore,Ambapuram,,608704,,,,,
Tamilnadu,Cuddalore,Ammapettai,,608401,,,,,
Tamilnadu,Cuddalore,Ammeri,,607802,,,,,
Tamilnadu,Cuddalore,Andarmullipallam,,608801,,,,,
Tamilnadu,Cuddalore,Anguchettipalayam,,607110,,,,,
Tamilnadu,Cuddalore,Annamalai,University,,608002,,,,
Tamilnadu,Cuddalore,Annamalainagar,,608002,,,,,
Tamilnadu,Cuddalore,Annavalli,,607003,,,,,
Tamilnadu,Cuddalore,Anukkampattu,,607301,,,,,
Tamilnadu,Cuddalore,Arangamangalam,,607302,,,,,
Tamilnadu,Cuddalore,Arantangi,,608301,,,,,
Tamilnadu,Cuddalore,Arasadikkuppam,,607103,,,,,
Tamilnadu,Cuddalore,Ariyakoshti,,608502,,,,,
Tamilnadu,Cuddalore,Athipatu,,608401,,,,,
Tamilnadu,Cuddalore,Avatti,,606108,,,,,
Tamilnadu,Cuddalore,Avinangudi,,606106,,,,,
Tamilnadu,Cuddalore,Aviyanur,,607101,,,,,
Tamilnadu,Cuddalore,Ayangudi,,608306,,,,,
Tamilnadu,Cuddalore,Ayikuppam,,607301,,,,,
Tamilnadu,Cuddalore,Ayyanur,Akkaramangalam,,608201,,,,
Tamilnadu,Cuddalore,Azhisikudi,,608601,,,,,
Tamilnadu,Cuddalore,B.Adivaraganallur,,608501,,,,,
Tamilnadu,Cuddalore,B.Kolakudi,,608704,,,,,
Tamilnadu,Cuddalore,B.Mutlur,,608501,,,,,
Tamilnadu,Cuddalore,B.Odaiyur,,608601,,,,,
Tamilnadu,Cuddalore,Badrakottai,,607102,,,,,
Tamilnadu,Cuddalore,Bandarakottai,,607108,,,,,
Tamilnadu,Cuddalore,Bharathi,Road,,607001,,,,
Tamilnadu,Cuddalore,Bhuvanagiri,,608601,,,,,
Tamilnadu,Cuddalore,"Block 1, Neyveli ",607801,,,,,,
Tamilnadu,Cuddalore,"Block 10,neyveli ",607801,,,,,,
Tamilnadu,Cuddalore,"Block 18, Neyveli ",607803,,,,,,
Tamilnadu,Cuddalore,"Block 24, Neyveli ",607801,,,,,,
Tamilnadu,Cuddalore,"Block 26, Neyveli ",607803,,,,,,
Tamilnadu,Cuddalore,"Block 27,. Neyveli ",607803,,,,,,
Tamilnadu,Cuddalore,"Block 29, Neyveli ",607807,,,,,,
Tamilnadu,Cuddalore,"Block 3, Neyveli ",607801,,,,,,
Tamilnadu,Cuddalore,"Block 5, Neyveli ",607803,,,,,,
Tamilnadu,Cuddalore,Budamur,,606001,,,,,
Tamilnadu,Cuddalore,Budangudi,,608702,,,,,
Tamilnadu,Cuddalore,Budavarayanpettai,,608601,,,,,
Tamilnadu,Cuddalore,C,,Keeranur,,606110,,,
Tamilnadu,Cuddalore,C.Arasur,,608302,,,,,
Tamilnadu,Cuddalore,C.Mutlur,,608102,,,,,
Tamilnadu,Cuddalore,C.Pudupettai,,608502,,,,,
Tamilnadu,Cuddalore,C.Sathamangalam,,608201,,,,,
Tamilnadu,Cuddalore,C.Veeracholagam,,608602,,,,,
Tamilnadu,Cuddalore,Capperquary,,607005,,,,,
Tamilnadu,Cuddalore,Chellanchery,,605106,,,,,
Tamilnadu,Cuddalore,Chettithangal,,608304,,,,,
Tamilnadu,Cuddalore,Chidambaram,,608001,,,,,
Tamilnadu,Cuddalore,Chidambaram,,608001,,,,,
Tamilnadu,Cuddalore,Chidambaram,Cutcherry,,608001,,,,
Tamilnadu,Cuddalore,Chidambaram,East,,608001,,,,
Tamilnadu,Cuddalore,Chidambaram,North,,608001,,,,
Tamilnadu,Cuddalore,Chidambaram,West,,608001,,,,
Tamilnadu,Cuddalore,Chinnakannadi,,607302,,,,,
Tamilnadu,Cuddalore,Chinnanargunam,,608704,,,,,
Tamilnadu,Cuddalore,Chinnapanaickenpalayam,,607102,,,,,
Tamilnadu,Cuddalore,Chinnaparur,,606104,,,,,
Tamilnadu,Cuddalore,Cuddalore,,607001,,,,,
Tamilnadu,Cuddalore,Cuddalore,Court,Buildings,,607001,,,
Tamilnadu,Cuddalore,Cuddalore,Old,Town,,607003,,,
Tamilnadu,Cuddalore,Cuddalore,Ot,Bazaar,,607003,,,
Tamilnadu,Cuddalore,Cuddalore,Port,,607003,,,,
Tamilnadu,Cuddalore,Cuddalore,Public,Offices,,607001,,,
Tamilnadu,Cuddalore,Deevalur,,606110,,,,,
Tamilnadu,Cuddalore,Dharmanallur,,606103,,,,,
Tamilnadu,Cuddalore,E.Keeranur,,606106,,,,,
Tamilnadu,Cuddalore,Edaiyur,,606302,,,,,
Tamilnadu,Cuddalore,Edayarkuppam,,607102,,,,,
Tamilnadu,Cuddalore,Elleri,,608303,,,,,
Tamilnadu,Cuddalore,Elumedu,,607104,,,,,
Tamilnadu,Cuddalore,Eluthur,,606303,,,,,
Tamilnadu,Cuddalore,Enathirimangalam,,607108,,,,,
Tamilnadu,Cuddalore,Ennanagaram,,608602,,,,,
Tamilnadu,Cuddalore,Erumanur,,606001,,,,,
Tamilnadu,Cuddalore,Erumbur,,608704,,,,,
Tamilnadu,Cuddalore,Eyyalur,,608304,,,,,
Tamilnadu,Cuddalore,Fort,St.David,,607001,,,,
Tamilnadu,Cuddalore,Gandhi,Nagar,,607308,,,,
Tamilnadu,Cuddalore,Gavarappattu,,608002,,,,,
Tamilnadu,Cuddalore,Gopalapuram,,606103,,,,,
Tamilnadu,Cuddalore,Gudalur,,606111,,,,,
Tamilnadu,Cuddalore,Gudithangi,,607105,,,,,
Tamilnadu,Cuddalore,Gunamangalam,,607109,,,,,
Tamilnadu,Cuddalore,Gundu,Uppalavadi,,607002,,,,
Tamilnadu,Cuddalore,Guruvappanpettai,,607302,,,,,
Tamilnadu,Cuddalore,Idaichittur,,606104,,,,,
Tamilnadu,Cuddalore,Iruppu,,607805,,,,,
Tamilnadu,Cuddalore,Jayankondapattinam,,608002,,,,,
Tamilnadu,Cuddalore,K.Adur,,608602,,,,,
Tamilnadu,Cuddalore,K.Alambadi,,608602,,,,,
Tamilnadu,Cuddalore,Kadambuliyur,,607103,,,,,
Tamilnadu,Cuddalore,Kalaiyur,,607109,,,,,
Tamilnadu,Cuddalore,Kalinjikuppam,,607104,,,,,
Tamilnadu,Cuddalore,Kalkunam,,607302,,,,,
Tamilnadu,Cuddalore,Kaludur,,606304,,,,,
Tamilnadu,Cuddalore,Kammapuram,,606103,,,,,
Tamilnadu,Cuddalore,Kanagasabainagar,,608001,,,,,
Tamilnadu,Cuddalore,Kandakumaran,,608305,,,,,
Tamilnadu,Cuddalore,Kandamangalam,,608301,,,,,
Tamilnadu,Cuddalore,Kandrakottai,,607205,,,,,
Tamilnadu,Cuddalore,Kanisapakkam,,607106,,,,,
Tamilnadu,Cuddalore,Kanjankollai,,608304,,,,,
Tamilnadu,Cuddalore,Kanur,,608701,,,,,
Tamilnadu,Cuddalore,Kargudal,,606001,,,,,
Tamilnadu,Cuddalore,Karnatham,,606104,,,,,
Tamilnadu,Cuddalore,Karumbur,,607108,,,,,
Tamilnadu,Cuddalore,Karunakaranallur,,608301,,,,,
Tamilnadu,Cuddalore,Karunguli,,607303,,,,,
Tamilnadu,Cuddalore,Karuppur,,608401,,,,,
Tamilnadu,Cuddalore,Karuvepilankurichi,,606110,,,,,
Tamilnadu,Cuddalore,Kathazhai,,606103,,,,,
Tamilnadu,Cuddalore,Kattamuthupalayam,607205,,,,,,
Tamilnadu,Cuddalore,Kattugudalur,,607805,,,,,
Tamilnadu,Cuddalore,Kattumailur,,606304,,,,,
Tamilnadu,Cuddalore,Kattumannarkoil,,608301,,,,,
Tamilnadu,Cuddalore,Kavalakudi,,608702,,,,,
Tamilnadu,Cuddalore,Kavanur,,608703,,,,,
Tamilnadu,Cuddalore,Keelamoongiladi,,608102,,,,,
Tamilnadu,Cuddalore,Keelanuvampattu,,608102,,,,,
Tamilnadu,Cuddalore,Keerapalayam,,608602,,,,,
Tamilnadu,Cuddalore,Kilacheruvoi,,606106,,,,,
Tamilnadu,Cuddalore,Kilakalpoondi,,606303,,,,,
Tamilnadu,Cuddalore,Kilapalaiyur,,606103,,,,,
Tamilnadu,Cuddalore,Kilarungunam,,607105,,,,,
Tamilnadu,Cuddalore,Kilimangalam,,606105,,,,,
Tamilnadu,Cuddalore,Kiliruppu,,607103,,,,,
Tamilnadu,Cuddalore,Kilkangeyankuppam,,607805,,,,,
Tamilnadu,Cuddalore,Kilkavarappattu,,607112,,,,,
Tamilnadu,Cuddalore,Killai,,608102,,,,,
Tamilnadu,Cuddalore,Kilmampattu,,607106,,,,,
Tamilnadu,Cuddalore,Kilur,,607302,,,,,
Tamilnadu,Cuddalore,Ko,,Adhanur,,606001,,,
Tamilnadu,Cuddalore,Ko,Pavalangudi,,606104,,,,
Tamilnadu,Cuddalore,Kodukkanpalayam,,607003,,,,,
Tamilnadu,Cuddalore,Kollimalai,Kilpathi,,608303,,,,
Tamilnadu,Cuddalore,Kollimalai,Melpathi,,608303,,,,
Tamilnadu,Cuddalore,Kollumedu,,608303,,,,,
Tamilnadu,Cuddalore,Komaratchi,,608302,,,,,
Tamilnadu,Cuddalore,Konankuppam,,606104,,,,,
Tamilnadu,Cuddalore,Kondasamudram,,608701,,,,,
Tamilnadu,Cuddalore,Kondur,,607002,,,,,
Tamilnadu,Cuddalore,Kongarayanur,,607104,,,,,
Tamilnadu,Cuddalore,Konur,B.O,606105,,,,,
Tamilnadu,Cuddalore,Korakkavadi,,606303,,,,,
Tamilnadu,Cuddalore,Kosapallam,,606105,,,,,
Tamilnadu,Cuddalore,Kothattai,,608501,,,,,
Tamilnadu,Cuddalore,Kothattai,,606111,,,,,
Tamilnadu,Cuddalore,Kothavacheri,,608601,,,,,
Tamilnadu,Cuddalore,Kothavasal,,608305,,,,,
Tamilnadu,Cuddalore,Kottagam,,607802,,,,,
Tamilnadu,Cuddalore,Kotteri,,607804,,,,,
Tamilnadu,Cuddalore,Kovilampoondi,,608002,,,,,
Tamilnadu,Cuddalore,Kozhai,,608703,,,,,
Tamilnadu,Cuddalore,Krishnankuppam,,607301,,,,,
Tamilnadu,Cuddalore,Krishnapuram,,608602,,,,,
Tamilnadu,Cuddalore,Kudimiyankuppam,,607101,,,,,
Tamilnadu,Cuddalore,Kuduveli,,608305,,,,,
Tamilnadu,Cuddalore,Kullanchavadi,,607301,,,,,
Tamilnadu,Cuddalore,Kumarakud,,608702,,,,,
Tamilnadu,Cuddalore,Kumaramangalam,,607205,,,,,
Tamilnadu,Cuddalore,Kummidimulai,,608601,,,,,
Tamilnadu,Cuddalore,Kunamangalam,,608703,,,,,
Tamilnadu,Cuddalore,Kundiyamallur,,607301,,,,,
Tamilnadu,Cuddalore,Kunjimedu,,608306,,,,,
Tamilnadu,Cuddalore,Kuppanatham,,606001,,,,,
Tamilnadu,Cuddalore,Kuriamangalam,,608501,,,,,
Tamilnadu,Cuddalore,Kurinjipadi,,607302,,,,,
Tamilnadu,Cuddalore,Lakkur,,606303,,,,,
Tamilnadu,Cuddalore,Lakshminarayanapuram,,607106,,,,,
Tamilnadu,Cuddalore,Lalpet,,608303,,,,,
Tamilnadu,Cuddalore,Lalpuram,,608602,,,,,
Tamilnadu,Cuddalore,M.Adhanur,,608304,,,,,
Tamilnadu,Cuddalore,M.Kolakudi,,608301,,,,,
Tamilnadu,Cuddalore,M.Odaiyur,,608303,,,,,
Tamilnadu,Cuddalore,M.Pudur,,607004,,,,,
Tamilnadu,Cuddalore,M.Puliyangudi,,608302,,,,,
Tamilnadu,Cuddalore,Ma,Podaiyur,,606108,,,,
Tamilnadu,Cuddalore,Madanagopalapuram,,607301,,,,,
Tamilnadu,Cuddalore,Maduranthaganallur,,608201,,,,,
Tamilnadu,Cuddalore,Malayanur,,606108,,,,,
Tamilnadu,Cuddalore,Maligaimedu,,607112,,,,,
Tamilnadu,Cuddalore,Maligampattu,,607106,,,,,
Tamilnadu,Cuddalore,Mamangalam,,608701,,,,,
Tamilnadu,Cuddalore,Manamthavizhnthaputhur,,607101,,,,,
Tamilnadu,Cuddalore,Manavalanallur,,606001,,,,,
Tamilnadu,Cuddalore,Mangalam,,606104,,,,,
Tamilnadu,Cuddalore,Mangalur,,606108,,,,,
Tamilnadu,Cuddalore,Maniadur,,608303,,,,,
Tamilnadu,Cuddalore,Manikollai,,608501,,,,,
Tamilnadu,Cuddalore,Manjakkuppam,,607001,,,,,
Tamilnadu,Cuddalore,Manjakollai,,608601,,,,,
Tamilnadu,Cuddalore,Manjakuli,,608501,,,,,
Tamilnadu,Cuddalore,Mariappanagar,,608002,,,,,
Tamilnadu,Cuddalore,Mariasusainagar,,607001,,,,,
Tamilnadu,Cuddalore,Marudadu,,607109,,,,,
Tamilnadu,Cuddalore,Marudur,,608704,,,,,
Tamilnadu,Cuddalore,Marungur,,608703,,,,,
Tamilnadu,Cuddalore,Marungur,,607103,,,,,
Tamilnadu,Cuddalore,Maruvai,,607303,,,,,
Tamilnadu,Cuddalore,Mathalapattu,,605007,,,,,
Tamilnadu,Cuddalore,Mathur,,606001,,,,,
Tamilnadu,Cuddalore,Melakadambur,,608304,,,,,
Tamilnadu,Cuddalore,Melakolakudi,,607802,,,,,
Tamilnadu,Cuddalore,Melakuppam,,607802,,,,,
Tamilnadu,Cuddalore,Melamanakudi,,608601,,,,,
Tamilnadu,Cuddalore,Melapalachanallur,,608301,,,,,
Tamilnadu,Cuddalore,Melaparuthikudi,,608302,,,,,
Tamilnadu,Cuddalore,Melavanniyur,,608302,,,,,
Tamilnadu,Cuddalore,Melkavrapattu,,607112,,,,,
Tamilnadu,Cuddalore,Melmampattu,,607103,,,,,
Tamilnadu,Cuddalore,Melpathi,,607105,,,,,
Tamilnadu,Cuddalore,Melpattambakkam,,607104,,,,,
Tamilnadu,Cuddalore,Melur,,606111,,,,,
Tamilnadu,Cuddalore,Mettukkuppam,,607802,,,,,
Tamilnadu,Cuddalore,Miralur,,608601,,,,,
Tamilnadu,Cuddalore,Mogaiyur,,608305,,,,,
Tamilnadu,Cuddalore,Moolakuppam,,607303,,,,,
Tamilnadu,Cuddalore,Movur,,608306,,,,,
Tamilnadu,Cuddalore,Mudanai,,607804,,,,,
Tamilnadu,Cuddalore,Mudapuli,,607805,,,,,
Tamilnadu,Cuddalore,Mudikandanallur,,608702,,,,,
Tamilnadu,Cuddalore,Mukhasaparur,,606120,,,,,
Tamilnadu,Cuddalore,Mullangudi,,608302,,,,,
Tamilnadu,Cuddalore,Murugangudi,,606105,,,,,
Tamilnadu,Cuddalore,Muttam,,608306,,,,,
Tamilnadu,Cuddalore,N.,Naraiyur,,606304,,,,
Tamilnadu,Cuddalore,N.Moolakuppam,,607102,,,,,
Tamilnadu,Cuddalore,Nadukkuppam,,607103,,,,,
Tamilnadu,Cuddalore,Naduveerappattu,,607102,,,,,
Tamilnadu,Cuddalore,Nagar,,606302,,,,,
Tamilnadu,Cuddalore,Nagarapadi,,608703,,,,,
Tamilnadu,Cuddalore,Nakkaravanthankudi,,608002,,,,,
Tamilnadu,Cuddalore,Nallathur,,605106,,,,,
Tamilnadu,Cuddalore,Nallur,,606302,,,,,
Tamilnadu,Cuddalore,Nandesswaramangalam,,608702,,,,,
Tamilnadu,Cuddalore,Nangudi,,608702,,,,,
Tamilnadu,Cuddalore,Nanjalur,,608302,,,,,
Tamilnadu,Cuddalore,Nanjamahathuvazkai,,608102,,,,,
Tamilnadu,Cuddalore,Natham,,607101,,,,,
Tamilnadu,Cuddalore,Nathapattu,,607109,,,,,
Tamilnadu,Cuddalore,Nattarmangalam,,608301,,,,,
Tamilnadu,Cuddalore,Nellikkuppam,,607105,,,,,
Tamilnadu,Cuddalore,Nellikkuppam,East,,607105,,,,
Tamilnadu,Cuddalore,Nellikuppam,Bazaar,,607105,,,,
Tamilnadu,Cuddalore,Neyvasal,,608303,,,,,
Tamilnadu,Cuddalore,Neyveli,1,,607801,,,,
Tamilnadu,Cuddalore,Neyveli,2,,607802,,,,
Tamilnadu,Cuddalore,Neyveli,3,,607803,,,,
Tamilnadu,Cuddalore,Neyveli,General,Hospital,,607803,,,
Tamilnadu,Cuddalore,Neyveli,Ii,Thermal,Station,,607807,,
Tamilnadu,Cuddalore,Neyveli,Second,Mines,,607802,,,
Tamilnadu,Cuddalore,Neyveli,Thermal,Bus,Stand,,607807,,
Tamilnadu,Cuddalore,Nithinatham,,606304,,,,,
Tamilnadu,Cuddalore,Odakkanallur,,608201,,,,,
Tamilnadu,Cuddalore,Odappankuppam,,607805,,,,,
Tamilnadu,Cuddalore,Omampuliyur,,608306,,,,,
Tamilnadu,Cuddalore,Oomangalam,,607804,,,,,
Tamilnadu,Cuddalore,Oraiyur,,607108,,,,,
Tamilnadu,Cuddalore,Orangur,,606108,,,,,
Tamilnadu,Cuddalore,Orathur,,608201,,,,,
Tamilnadu,Cuddalore,Ottimedu,,606103,,,,,
Tamilnadu,Cuddalore,Pachayankuppam,,607003,,,,,
Tamilnadu,Cuddalore,Padirikuppam,,607401,,,,,
Tamilnadu,Cuddalore,Pagandai,,607112,,,,,
Tamilnadu,Cuddalore,Palayamkottai,Melpathy,,608701,,,,
Tamilnadu,Cuddalore,Palayamkottai(CDL),608701,,,,,,
Tamilnadu,Cuddalore,Palayapattinam,,606001,,,,,
Tamilnadu,Cuddalore,Pali,,606104,,,,,
Tamilnadu,Cuddalore,Pallavarayanatham,,607102,,,,,
